lat,lon,name,admin1,admin2,cc
16.703,103.181,พิมูล,กาฬสินธุ์,ห้วยเม็ก,TH
16.523,103.199,คำเหมือดแก้ว,กาฬสินธุ์,ห้วยเม็ก,TH
16.538,103.314,โนนสะอาด,กาฬสินธุ์,ห้วยเม็ก,TH
16.74,103.175,ทรายทอง,กาฬสินธุ์,ห้วยเม็ก,TH
,,ภูสิงห์,กาฬสินธุ์,สหัสขันธ์,TH
16.728,103.55,สหัสขันธ์,กาฬสินธุ์,สหัสขันธ์,TH
16.678,103.638,นามะเขือ,กาฬสินธุ์,สหัสขันธ์,TH
16.8,103.605,โนนศิลา,กาฬสินธุ์,สหัสขันธ์,TH
16.677,103.492,นิคม,กาฬสินธุ์,สหัสขันธ์,TH
16.751,103.619,โนนแหลมทอง,กาฬสินธุ์,สหัสขันธ์,TH
16.706,103.491,โนนบุรี,กาฬสินธุ์,สหัสขันธ์,TH
16.683,103.538,โนนน้ำเกลี้ยง,กาฬสินธุ์,สหัสขันธ์,TH
16.938,103.679,ทุ่งคลอง,กาฬสินธุ์,คำม่วง,TH
16.841,103.637,โพน,กาฬสินธุ์,คำม่วง,TH
16.962,103.719,ดินจี่,กาฬสินธุ์,คำม่วง,TH
16.881,103.673,นาบอน,กาฬสินธุ์,คำม่วง,TH
17.024,103.613,นาทัน,กาฬสินธุ์,คำม่วง,TH
16.803,103.655,เนินยาง,กาฬสินธุ์,คำม่วง,TH
16.869,103.237,ท่าคันโท,กาฬสินธุ์,ท่าคันโท,TH
16.87,103.188,กุงเก่า,กาฬสินธุ์,ท่าคันโท,TH
16.902,103.286,ยางอู้ม,กาฬสินธุ์,ท่าคันโท,TH
16.843,103.115,กุดจิก,กาฬสินธุ์,ท่าคันโท,TH
16.847,103.28,นาตาล,กาฬสินธุ์,ท่าคันโท,TH
16.869,103.366,ดงสมบูรณ์,กาฬสินธุ์,ท่าคันโท,TH
16.649,103.274,หนองกุงศรี,กาฬสินธุ์,หนองกุงศรี,TH
16.728,103.376,หนองบัว,กาฬสินธุ์,หนองกุงศรี,TH
16.781,103.238,โคกเครือ,กาฬสินธุ์,หนองกุงศรี,TH
16.77,103.422,หนองสรวง,กาฬสินธุ์,หนองกุงศรี,TH
16.651,103.392,เสาเล้า,กาฬสินธุ์,หนองกุงศรี,TH
16.701,103.223,หนองใหญ่,กาฬสินธุ์,หนองกุงศรี,TH
16.779,103.313,ดงมูล,กาฬสินธุ์,หนองกุงศรี,TH
16.678,103.307,ลำหนองแสน,กาฬสินธุ์,หนองกุงศรี,TH
16.823,103.397,หนองหิน,กาฬสินธุ์,หนองกุงศรี,TH
16.705,103.754,สมเด็จ,กาฬสินธุ์,สมเด็จ,TH
16.66,103.69,หนองแวง,กาฬสินธุ์,สมเด็จ,TH
16.819,103.7,แซงบาดาล,กาฬสินธุ์,สมเด็จ,TH
16.823,103.783,มหาไชย,กาฬสินธุ์,สมเด็จ,TH
16.759,103.679,หมูม่น,กาฬสินธุ์,สมเด็จ,TH
16.797,103.863,ผาเสวย,กาฬสินธุ์,สมเด็จ,TH
16.738,103.706,ศรีสมเด็จ,กาฬสินธุ์,สมเด็จ,TH
16.732,103.815,ลำห้วยหลัว,กาฬสินธุ์,สมเด็จ,TH
16.758,103.912,คำบง,กาฬสินธุ์,ห้วยผึ้ง,TH
16.612,103.933,ไค้นุ่น,กาฬสินธุ์,ห้วยผึ้ง,TH
16.675,103.909,นิคมห้วยผึ้ง,กาฬสินธุ์,ห้วยผึ้ง,TH
16.597,103.873,หนองอีบุตร,กาฬสินธุ์,ห้วยผึ้ง,TH
16.954,103.522,สำราญ,กาฬสินธุ์,สามชัย,TH
16.814,103.48,สำราญใต้,กาฬสินธุ์,สามชัย,TH
16.814,103.546,คำสร้างเที่ยง,กาฬสินธุ์,สามชัย,TH
16.913,103.571,หนองช้าง,กาฬสินธุ์,สามชัย,TH
16.808,104.07,นาคู,กาฬสินธุ์,นาคู,TH
16.761,104.063,สายนาวัง,กาฬสินธุ์,นาคู,TH
,,โนนนาจาน,กาฬสินธุ์,นาคู,TH
16.791,103.994,บ่อแก้ว,กาฬสินธุ์,นาคู,TH
16.688,103.97,ภูแล่นช้าง,กาฬสินธุ์,นาคู,TH
16.425,103.696,ดอนจาน,กาฬสินธุ์,ดอนจาน,TH
16.471,103.773,สะอาดไชยศรี,กาฬสินธุ์,ดอนจาน,TH
,,ดงพยุง,กาฬสินธุ์,ดอนจาน,TH
16.475,103.639,ม่วงนา,กาฬสินธุ์,ดอนจาน,TH
16.48,103.696,นาจำปา,กาฬสินธุ์,ดอนจาน,TH
16.257,103.463,ฆ้องชัยพัฒนา,กาฬสินธุ์,ฆ้องชัย,TH
16.245,103.515,เหล่ากลาง,กาฬสินธุ์,ฆ้องชัย,TH
16.215,103.468,โคกสะอาด,กาฬสินธุ์,ฆ้องชัย,TH
,,โนนศิลาเลิง,กาฬสินธุ์,ฆ้องชัย,TH
16.321,103.493,ลำชี,กาฬสินธุ์,ฆ้องชัย,TH
17.163,104.162,ธาตุเชิงชุม,สกลนคร,เมืองสกลนคร,TH
17.26,104.014,ขมิ้น,สกลนคร,เมืองสกลนคร,TH
17.114,104.165,งิ้วด่อน,สกลนคร,เมืองสกลนคร,TH
17.053,104.196,โนนหอม,สกลนคร,เมืองสกลนคร,TH
17.279,104.123,เชียงเครือ,สกลนคร,เมืองสกลนคร,TH
17.269,104.207,ท่าแร่,สกลนคร,เมืองสกลนคร,TH
17.125,104.26,ม่วงลาย,สกลนคร,เมืองสกลนคร,TH
17.096,104.24,ดงชน,สกลนคร,เมืองสกลนคร,TH
17.095,104.033,ห้วยยาง,สกลนคร,เมืองสกลนคร,TH
17.177,104.017,พังขว้าง,สกลนคร,เมืองสกลนคร,TH
17.059,104.105,ดงมะไฟ,สกลนคร,เมืองสกลนคร,TH
17.147,104.095,ธาตุนาเวง,สกลนคร,เมืองสกลนคร,TH
17.137,104.212,เหล่าปอแดง,สกลนคร,เมืองสกลนคร,TH
17.337,104.072,หนองลาด,สกลนคร,เมืองสกลนคร,TH
17.22,104.122,ฮางโฮง,สกลนคร,เมืองสกลนคร,TH
17.133,104.294,โคกก่อง,สกลนคร,เมืองสกลนคร,TH
17.302,104.386,กุสุมาลย์,สกลนคร,กุสุมาลย์,TH
17.352,104.287,นาโพธิ์,สกลนคร,กุสุมาลย์,TH
17.367,104.216,นาเพียง,สกลนคร,กุสุมาลย์,TH
17.379,104.378,โพธิไพศาล,สกลนคร,กุสุมาลย์,TH
17.35,104.137,อุ่มจาน,สกลนคร,กุสุมาลย์,TH
17.051,103.762,กุดบาก,สกลนคร,กุดบาก,TH
17.093,103.906,นาม่อง,สกลนคร,กุดบาก,TH
17.1,103.696,กุดไห,สกลนคร,กุดบาก,TH
17.356,103.856,พรรณา,สกลนคร,พรรณานิคม,TH
17.341,103.911,วังยาง,สกลนคร,พรรณานิคม,TH
17.315,103.952,พอกน้อย,สกลนคร,พรรณานิคม,TH
17.226,103.917,นาหัวบ่อ,สกลนคร,พรรณานิคม,TH
17.274,103.846,ไร่,สกลนคร,พรรณานิคม,TH
17.342,103.796,ช้างมิ่ง,สกลนคร,พรรณานิคม,TH
17.207,103.821,นาใน,สกลนคร,พรรณานิคม,TH
17.367,103.981,สว่าง,สกลนคร,พรรณานิคม,TH
17.426,103.901,บะฮี,สกลนคร,พรรณานิคม,TH
17.435,104.007,เชิงชุม,สกลนคร,พรรณานิคม,TH
17.39,103.704,พังโคน,สกลนคร,พังโคน,TH
17.405,103.665,ม่วงไข่,สกลนคร,พังโคน,TH
17.297,103.767,แร่,สกลนคร,พังโคน,TH
17.406,103.765,ไฮหย่อง,สกลนคร,พังโคน,TH
17.432,103.827,ต้นผึ้ง,สกลนคร,พังโคน,TH
17.232,103.642,วาริชภูมิ,สกลนคร,วาริชภูมิ,TH
17.327,103.671,ปลาโหล,สกลนคร,วาริชภูมิ,TH
17.319,103.543,หนองลาด,สกลนคร,วาริชภูมิ,TH
17.225,103.551,คำบ่อ,สกลนคร,วาริชภูมิ,TH
17.276,103.527,ค้อเขียว,สกลนคร,วาริชภูมิ,TH
17.142,103.645,นิคมน้ำอูน,สกลนคร,นิคมน้ำอูน,TH
17.18,103.749,หนองปลิง,สกลนคร,นิคมน้ำอูน,TH
17.148,103.827,หนองบัว,สกลนคร,นิคมน้ำอูน,TH
17.155,103.712,สุวรรณคาม,สกลนคร,นิคมน้ำอูน,TH
17.645,103.752,วานรนิวาส,สกลนคร,วานรนิวาส,TH
17.473,103.73,เดื่อศรีคันไชย,สกลนคร,วานรนิวาส,TH
17.579,103.814,ขัวก่าย,สกลนคร,วานรนิวาส,TH
17.526,103.86,หนองสนม,สกลนคร,วานรนิวาส,TH
17.727,103.61,คูสะคาม,สกลนคร,วานรนิวาส,TH
17.641,103.651,ธาตุ,สกลนคร,วานรนิวาส,TH
17.767,103.726,หนองแวง,สกลนคร,วานรนิวาส,TH
17.536,103.68,ศรีวิชัย,สกลนคร,วานรนิวาส,TH
17.674,103.848,นาซอ,สกลนคร,วานรนิวาส,TH
17.787,103.593,อินทร์แปลง,สกลนคร,วานรนิวาส,TH
17.692,103.792,นาคำ,สกลนคร,วานรนิวาส,TH
17.593,103.748,คอนสวรรค์,สกลนคร,วานรนิวาส,TH
17.76,103.646,กุดเรือคำ,สกลนคร,วานรนิวาส,TH
17.724,103.76,หนองแวงใต้,สกลนคร,วานรนิวาส,TH
17.834,103.754,คำตากล้า,สกลนคร,คำตากล้า,TH
17.841,103.859,หนองบัวสิม,สกลนคร,คำตากล้า,TH
17.866,103.699,นาแต้,สกลนคร,คำตากล้า,TH
17.775,103.842,แพด,สกลนคร,คำตากล้า,TH
17.858,103.561,ม่วง,สกลนคร,บ้านม่วง,TH
17.855,103.48,มาย,สกลนคร,บ้านม่วง,TH
17.995,103.528,ดงหม้อทอง,สกลนคร,บ้านม่วง,TH
17.985,103.584,ดงเหนือ,สกลนคร,บ้านม่วง,TH
17.932,103.441,ดงหม้อทองใต้,สกลนคร,บ้านม่วง,TH
17.795,103.416,ห้วยหลัว,สกลนคร,บ้านม่วง,TH
17.929,103.653,โนนสะอาด,สกลนคร,บ้านม่วง,TH
17.796,103.487,หนองกวั่ง,สกลนคร,บ้านม่วง,TH
17.863,103.626,บ่อแก้ว,สกลนคร,บ้านม่วง,TH
17.572,104.013,อากาศ,สกลนคร,อากาศอำนวย,TH
17.538,103.956,โพนแพง,สกลนคร,อากาศอำนวย,TH
